accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud,isReversal
205916578,205916578,10000.0,9747.0,2016-11-22 12:21:42,0.0,Texas Gas #232247,US,US,02,01,fuel,01/2025,2015-06-12,2015-06-12,673,673,4712,PURCHASE,,253.0,,,,False,,,False,False,True
199983695,199983695,50000.0,45205.42,2016-07-05 20:56:50,0.0,Franks Pub #87366,US,US,05,01,food,10/2020,2012-11-04,2012-11-04,704,704,3626,ADDRESS_VERIFICATION,,4794.58,,,,False,,,False,False,True
661700376,661700376,7500.0,3807.24,2016-09-12 01:13:25,0.0,McDonalds #604303,US,US,05,01,fastfood,11/2022,2015-09-09,2016-02-22,441,441,5366,ADDRESS_VERIFICATION,,3692.76,,,,False,,,False,False,True
215089664,215089664,5000.0,1438.05,2016-11-03 07:53:48,0.0,Washington Auto Body,US,US,09,01,auto,06/2026,2014-04-07,2016-08-20,949,949,5763,ADDRESS_VERIFICATION,,3561.95,,,,False,,,False,False,True
381065893,381065893,20000.0,1109.88,2016-09-16 19:47:35,0.0,abc.com,US,US,05,01,online_subscriptions,01/2021,2014-02-18,2016-01-31,720,720,2334,PURCHASE,,18890.12,,,,False,,,False,False,True
623313689,623313689,20000.0,19794.85,2016-03-26 19:23:35,0.0,staples.com,US,US,09,01,online_retail,01/2030,2014-07-23,2014-07-23,444,444,9829,ADDRESS_VERIFICATION,,205.15,,,,False,,,False,False,True
103617392,103617392,500.0,67.47,2016-03-27 05:27:45,0.0,McDonalds #446452,US,US,09,08,fastfood,07/2029,2015-04-24,2015-04-24,559,559,5548,ADDRESS_VERIFICATION,,432.53,,,,False,,,False,False,True
266865103,266865103,5000.0,1213.69,2016-06-14 15:46:57,0.0,oldnavy.com,US,US,05,08,online_retail,07/2025,2015-04-23,2016-04-08,110,110,81,ADDRESS_VERIFICATION,,3786.31,,,,False,,,False,False,True
266865103,266865103,5000.0,1596.89,2016-10-17 09:10:31,0.0,gap.com,US,US,02,01,online_retail,08/2025,2015-04-23,2016-04-08,110,110,81,ADDRESS_VERIFICATION,,3403.11,,,,False,,,False,False,True
601771769,601771769,5000.0,4585.64,2016-12-13 01:00:19,0.0,Ethan Allen,US,US,02,08,furniture,08/2027,2015-05-22,2015-05-22,557,557,6029,ADDRESS_VERIFICATION,,414.36,,,,False,,,False,False,True
601648404,601648404,50000.0,27174.69,2016-09-07 19:29:38,0.0,West End Beauty #234286,US,US,09,01,personal care,12/2019,2015-12-11,2016-08-22,842,842,8857,ADDRESS_VERIFICATION,,22825.31,,,,False,,,False,False,True
232341699,232341699,250.0,91.82,2016-09-01 00:49:57,0.0,Quizno's #148005,US,US,02,01,fastfood,02/2033,2015-09-10,2015-09-10,246,246,142,ADDRESS_VERIFICATION,,158.18,,,,False,,,False,False,True
105730883,105730883,500.0,479.12,2016-08-27 16:18:16,0.0,Dinosaur Fries,US,US,09,01,food,11/2029,2013-10-20,2016-05-19,961,961,1397,ADDRESS_VERIFICATION,,20.88,,,,False,,,False,False,True
105730883,105730883,500.0,500.0,2016-10-01 00:07:46,0.0,sears.com,US,US,05,01,online_retail,12/2025,2013-10-20,2016-05-19,961,961,1397,ADDRESS_VERIFICATION,,0.0,,,,False,,,False,False,True
105730883,105730883,500.0,369.28,2016-12-30 07:40:21,0.0,Boston Bistro,US,US,02,08,food,04/2029,2013-10-20,2016-05-19,961,961,1397,ADDRESS_VERIFICATION,,130.72,,,,False,,,False,False,True
952929763,952929763,20000.0,10940.81,2016-06-30 07:04:56,0.0,ebay.com,US,US,02,01,online_retail,06/2020,2015-03-22,2016-06-28,659,659,1561,ADDRESS_VERIFICATION,,9059.19,,,,False,,,False,False,True
148978820,148978820,500.0,332.63,2016-01-25 05:49:50,0.0,South BBQ,US,US,02,01,food,01/2024,2015-04-06,2015-04-06,238,238,9713,ADDRESS_VERIFICATION,,167.37,,,,False,,,False,False,True
483031747,483031747,7500.0,7483.61,2016-03-12 19:54:23,0.0,ebay.com,US,US,09,01,online_retail,05/2027,2012-07-24,2012-07-24,548,548,2859,ADDRESS_VERIFICATION,,16.39,,,,False,,,False,False,True
860711260,860711260,15000.0,10891.71,2016-03-06 09:24:45,0.0,Chicago News,US,US,09,08,subscriptions,02/2022,2015-11-03,2015-11-03,611,611,5896,ADDRESS_VERIFICATION,,4108.29,,,,False,,,False,False,True
414225870,414225870,5000.0,4201.56,2016-01-06 23:54:17,0.0,Eazy Auto Body,US,US,09,01,auto,01/2022,2013-12-01,2013-12-01,689,689,2213,ADDRESS_VERIFICATION,,798.44,,,,False,,,False,False,True
620702586,620702586,500.0,500.0,2016-06-19 01:37:31,0.0,South Steakhouse #253522,US,US,02,01,food,05/2032,2011-04-04,2011-04-04,746,746,3110,ADDRESS_VERIFICATION,,0.0,,,,False,,,False,False,True
325587097,325587097,20000.0,4853.91,2016-01-15 07:16:32,0.0,Pizza Hut #909869,US,US,09,01,fastfood,04/2027,2013-10-08,2013-10-08,980,980,6709,ADDRESS_VERIFICATION,,15146.09,,,,False,,,False,False,True
325587097,325587097,20000.0,6512.47,2016-06-05 11:41:56,0.0,Ricks Repair,US,US,05,08,auto,11/2032,2013-10-08,2016-05-11,980,980,6709,ADDRESS_VERIFICATION,,13487.53,,,,False,,,False,False,True
325587097,325587097,20000.0,9839.26,2016-11-02 03:46:01,0.0,Subway #577012,US,US,05,01,fastfood,01/2031,2013-10-08,2016-10-26,980,980,6709,ADDRESS_VERIFICATION,,10160.74,,,,False,,,False,False,True
325587097,325587097,20000.0,7013.42,2016-11-21 04:53:11,0.0,Ricks Auto Body,US,US,09,01,auto,10/2031,2013-10-08,2016-11-12,980,980,6709,ADDRESS_VERIFICATION,,12986.58,,,,False,,,False,False,True
125152485,125152485,5000.0,4262.73,2016-05-26 06:22:02,0.0,Ray's Fries #312615,US,US,05,01,food,09/2021,2015-05-21,2015-05-21,805,805,5755,ADDRESS_VERIFICATION,,737.27,,,,False,,,False,False,True
355358104,355358104,20000.0,20000.0,2016-11-06 11:56:32,0.0,staples.com,US,US,05,01,online_retail,03/2025,2013-05-23,2016-01-30,722,722,8497,ADDRESS_VERIFICATION,,0.0,,,,False,,,False,False,True
610703042,610703042,5000.0,2793.76,2016-03-26 22:28:46,0.0,alibaba.com,US,US,02,01,online_retail,09/2026,2014-02-08,2014-02-08,644,644,3557,ADDRESS_VERIFICATION,,2206.24,,,,False,,,False,False,True
882831743,882831743,20000.0,9037.77,2016-06-17 14:34:00,0.0,Icelandic Airlines,US,US,05,99,airline,10/2026,2015-11-22,2016-01-28,466,466,566,ADDRESS_VERIFICATION,,10962.23,,,,False,,,False,False,True
882831743,882831743,20000.0,8841.82,2016-08-24 19:10:50,0.0,EZ Putt Putt #69446,US,US,02,01,entertainment,03/2024,2015-11-22,2016-01-28,466,466,566,ADDRESS_VERIFICATION,,11158.18,,,,False,,,False,False,True
882831743,882831743,20000.0,4155.38,2016-10-11 01:13:07,0.0,Delta Airlines,US,US,05,01,airline,07/2020,2015-11-22,2016-09-09,466,466,566,ADDRESS_VERIFICATION,,15844.62,,,,False,,,False,False,True
882831743,882831743,20000.0,11676.67,2016-12-23 21:27:32,0.0,Icelandic Airlines,US,US,05,01,airline,09/2028,2015-11-22,2016-09-09,466,466,566,ADDRESS_VERIFICATION,,8323.33,,,,False,,,False,False,True
655415336,655415336,5000.0,741.15,2016-09-14 06:01:30,0.0,Lyft,US,US,09,01,rideshare,04/2031,2014-05-10,2016-02-09,301,301,9638,ADDRESS_VERIFICATION,,4258.85,,,,False,,,False,False,True
826563765,826563765,15000.0,8710.64,2016-07-31 21:20:48,0.0,San Francisco Post,US,US,05,01,subscriptions,09/2024,2014-10-04,2016-03-02,295,295,3246,ADDRESS_VERIFICATION,,6289.36,,,,False,,,False,False,True
826563765,826563765,15000.0,6664.58,2016-08-11 15:47:33,0.0,Seattle Times,US,US,02,01,subscriptions,10/2026,2014-10-04,2016-03-02,903,903,6400,ADDRESS_VERIFICATION,,8335.42,,,,False,,,False,False,True
977142969,977142969,500.0,453.25,2016-09-13 17:02:11,0.0,cheapfast.com,US,US,09,01,online_retail,04/2031,2014-01-16,2016-07-11,469,469,9477,ADDRESS_VERIFICATION,,46.75,,,,False,,,False,False,True
977142969,977142969,500.0,303.58,2016-11-05 07:55:58,0.0,Apple iTunes,US,US,02,01,mobileapps,07/2022,2014-01-16,2016-07-11,498,498,0000,PURCHASE,,196.42,,,,False,,,False,False,True
477151687,477151687,5000.0,1613.05,2016-10-31 08:54:49,0.0,Best Pub,US,US,09,01,food,03/2030,2004-04-08,2004-04-08,157,157,1883,ADDRESS_VERIFICATION,,3386.95,,,,False,,,False,False,True
292929211,292929211,2500.0,366.9,2016-12-16 08:40:46,0.0,apple.com,US,US,09,08,online_retail,11/2025,2010-03-20,2016-12-13,266,266,1355,ADDRESS_VERIFICATION,,2133.1,,,,False,,,False,False,True
710219416,710219416,2500.0,967.21,2016-03-01 00:47:44,0.0,Domino's Pizza #864216,US,US,02,01,fastfood,05/2030,2009-05-19,2016-02-07,449,449,2445,ADDRESS_VERIFICATION,,1532.79,,,,False,,,False,False,True
710219416,710219416,2500.0,158.41,2016-07-06 10:10:13,0.0,AMC #706324,US,US,09,01,entertainment,08/2026,2009-05-19,2016-02-07,449,449,2445,ADDRESS_VERIFICATION,,2341.59,,,,False,,,False,False,True
710219416,710219416,2500.0,2091.92,2016-11-08 19:56:05,0.0,Regal Cinemas #05791,US,US,02,01,entertainment,04/2033,2009-05-19,2016-02-07,449,449,2445,ADDRESS_VERIFICATION,,408.08,,,,False,,,False,False,True
710219416,710219416,2500.0,326.32,2016-12-28 08:26:42,0.0,Dunkin' Donuts #972036,US,US,02,01,fastfood,01/2027,2009-05-19,2016-02-07,449,449,2445,ADDRESS_VERIFICATION,,2173.68,,,,False,,,False,False,True
543639500,543639500,7500.0,5030.01,2016-09-17 09:41:42,0.0,AMC #706324,US,US,02,01,entertainment,05/2024,2013-11-30,2016-09-16,239,239,614,ADDRESS_VERIFICATION,,2469.99,,,,False,,,False,False,True
943738207,943738207,15000.0,13344.11,2016-09-29 03:43:29,0.0,Hilton Hotels #735862,US,US,09,08,hotels,06/2026,2015-09-25,2015-09-25,222,222,5370,ADDRESS_VERIFICATION,,1655.89,,,,False,,,False,False,True
302136956,302136956,5000.0,2090.79,2016-04-14 14:01:22,0.0,EZ Putt Putt #40513,US,US,05,01,entertainment,07/2027,2014-12-08,2014-12-08,597,597,6406,ADDRESS_VERIFICATION,,2909.21,,,,False,,,False,False,True
302136956,302136956,5000.0,4276.0,2016-05-05 13:56:10,0.0,Oklahoma City Times,US,US,09,08,subscriptions,01/2024,2014-12-08,2016-04-15,597,597,6406,ADDRESS_VERIFICATION,,724.0,,,,False,,,False,False,True
302136956,302136956,5000.0,1132.53,2016-08-14 14:09:41,0.0,AMC #692956,US,US,02,01,entertainment,12/2026,2014-12-08,2016-04-15,597,597,6406,ADDRESS_VERIFICATION,,3867.47,,,,False,,,False,False,True
419709514,419709514,5000.0,1366.21,2016-01-03 20:38:55,0.0,EZ Putt Putt #804489,US,US,05,08,entertainment,01/2033,2015-03-01,2015-03-01,917,917,2178,ADDRESS_VERIFICATION,,3633.79,,,,False,,,False,False,True
419709514,419709514,5000.0,2241.84,2016-01-05 15:35:21,0.0,gap.com,US,US,05,01,online_retail,08/2023,2015-03-01,2015-03-01,917,917,2178,ADDRESS_VERIFICATION,,2758.16,,,,False,,,False,False,True
419709514,419709514,5000.0,579.93,2016-02-10 01:20:17,0.0,AMC #74121,US,US,02,01,entertainment,03/2027,2015-03-01,2016-01-20,917,917,2178,ADDRESS_VERIFICATION,,4420.07,,,,False,,,False,False,True
419709514,419709514,5000.0,1366.18,2016-05-15 05:18:37,0.0,KFC #336186,US,US,05,01,fastfood,01/2032,2015-03-01,2016-04-29,917,917,2178,ADDRESS_VERIFICATION,,3633.82,,,,False,,,False,False,True
419709514,419709514,5000.0,1865.99,2016-05-21 10:43:08,0.0,walmart.com,US,US,90,01,online_retail,03/2026,2015-03-01,2016-04-29,917,917,2178,ADDRESS_VERIFICATION,,3134.01,,,,False,,,False,False,True
419709514,419709514,5000.0,1077.36,2016-06-19 14:51:22,0.0,alibaba.com,US,US,05,01,online_retail,05/2029,2015-03-01,2016-06-08,917,917,2178,ADDRESS_VERIFICATION,,3922.64,,,,False,,,False,False,True
419709514,419709514,5000.0,2751.92,2016-06-21 09:37:43,0.0,target.com,US,US,05,01,online_retail,06/2026,2015-03-01,2016-06-08,917,917,2178,ADDRESS_VERIFICATION,,2248.08,,,,False,,,False,False,True
419709514,419709514,5000.0,4134.05,2016-08-27 04:28:35,0.0,apple.com,US,US,05,08,online_retail,07/2022,2015-03-01,2016-06-08,917,917,2178,ADDRESS_VERIFICATION,,865.95,,,,False,,,False,False,True
419709514,419709514,5000.0,2786.5,2016-09-05 02:21:35,0.0,AMC #692956,US,US,90,01,entertainment,05/2033,2015-03-01,2016-06-08,917,917,2178,ADDRESS_VERIFICATION,,2213.5,,,,False,,,False,False,True
419709514,419709514,5000.0,2905.41,2016-09-13 15:10:48,0.0,gap.com,US,US,02,01,online_retail,05/2022,2015-03-01,2016-09-11,917,917,2178,ADDRESS_VERIFICATION,,2094.59,,,,False,,,False,False,True
419709514,419709514,5000.0,1869.6,2016-10-10 03:00:25,0.0,apple.com,US,US,02,01,online_retail,06/2020,2015-03-01,2016-09-11,917,917,2178,ADDRESS_VERIFICATION,,3130.4,,,,False,,,False,False,True
419709514,419709514,5000.0,1639.33,2016-10-27 05:48:28,0.0,Wendys #287622,US,US,05,01,fastfood,07/2024,2015-03-01,2016-09-11,917,917,2178,ADDRESS_VERIFICATION,,3360.67,,,,False,,,False,False,True
342601429,342601429,10000.0,2734.14,2016-09-22 06:22:14,0.0,Dallas Journal,US,US,09,01,subscriptions,05/2031,2015-07-30,2015-07-30,247,247,6521,ADDRESS_VERIFICATION,,7265.86,,,,False,,,False,False,True
452887735,452887735,500.0,157.3,2016-03-17 13:17:52,0.0,Rodeway Inn #981618,US,US,09,01,hotels,06/2029,2015-02-04,2015-02-04,239,239,9017,ADDRESS_VERIFICATION,,342.7,,,,False,,,False,False,True
696665453,696665453,20000.0,16860.16,2016-11-11 03:43:00,0.0,Lyft,US,US,05,01,rideshare,06/2030,2013-07-06,2013-07-06,120,120,8408,ADDRESS_VERIFICATION,,3139.84,,,,False,,,False,False,True
391838618,391838618,15000.0,14444.82,2016-08-26 20:00:03,0.0,Uber,US,US,05,08,rideshare,07/2033,2012-01-03,2012-01-03,923,923,4755,ADDRESS_VERIFICATION,,555.18,,,,False,,,False,False,True
410667672,410667672,10000.0,4643.67,2016-05-23 02:53:26,0.0,Dallas Post,US,US,05,01,subscriptions,05/2031,2015-06-16,2016-04-17,482,482,3426,ADDRESS_VERIFICATION,,5356.33,,,,False,,,False,False,True
591586149,591586149,7500.0,7063.74,2016-01-31 02:25:37,0.0,Arbys #356971,US,US,05,08,fastfood,10/2029,2014-10-01,2014-10-01,955,955,8281,ADDRESS_VERIFICATION,,436.26,,,,False,,,False,False,True
591586149,591586149,7500.0,3963.8,2016-07-10 02:28:13,0.0,Subway #128055,US,US,02,01,fastfood,09/2026,2014-10-01,2014-10-01,955,955,8281,ADDRESS_VERIFICATION,,3536.2,,,,False,,,False,False,True
622687377,622687377,7500.0,1417.92,2016-05-20 17:11:16,0.0,Uber,US,US,09,01,rideshare,02/2025,2015-08-31,2015-08-31,610,610,7207,ADDRESS_VERIFICATION,,6082.08,,,,False,,,False,False,True
622687377,622687377,7500.0,4855.27,2016-09-24 11:11:38,0.0,Arbys #527434,US,US,05,01,fastfood,02/2030,2015-08-31,2015-08-31,610,610,7207,ADDRESS_VERIFICATION,,2644.73,,,,False,,,False,False,True
722406547,722406547,7500.0,4858.45,2016-04-14 10:38:14,0.0,WSC #722919,US,US,80,01,health,10/2022,2010-02-08,2016-04-13,640,640,2326,ADDRESS_VERIFICATION,,2641.55,,,,False,,,False,False,True
722406547,722406547,7500.0,1856.47,2016-06-14 16:25:44,0.0,NYSC #465892,US,US,05,08,health,06/2022,2010-02-08,2016-04-13,640,640,2326,ADDRESS_VERIFICATION,,5643.53,,,,False,,,False,False,True
722406547,722406547,7500.0,1149.76,2016-10-21 10:43:44,0.0,walmart.com,US,US,02,01,online_retail,10/2022,2010-02-08,2016-10-10,640,640,2326,ADDRESS_VERIFICATION,,6350.24,,,,False,,,False,False,True
722406547,722406547,7500.0,452.49,2016-11-29 22:23:27,0.0,Universe Massage #550596,US,US,05,01,personal care,09/2027,2010-02-08,2016-11-13,640,640,2326,ADDRESS_VERIFICATION,,7047.51,,,,False,,,False,False,True
396611152,396611152,20000.0,19861.05,2016-08-03 14:43:16,0.0,Subway #596207,US,US,05,01,fastfood,06/2026,2015-01-12,2015-01-12,876,876,1285,ADDRESS_VERIFICATION,,138.95,,,,False,,,False,False,True
965086615,965086615,5000.0,789.54,2016-11-09 12:37:44,0.0,1st Sandwitch Bar #758805,US,US,05,01,food,10/2024,2014-01-13,2014-01-13,332,332,1371,ADDRESS_VERIFICATION,,4210.46,,,,False,,,False,False,True
107245062,107245062,10000.0,6131.46,2016-03-18 04:33:36,0.0,alibaba.com,US,US,09,01,online_retail,03/2025,2012-11-05,2012-11-05,392,392,5455,ADDRESS_VERIFICATION,,3868.54,,,,False,,,False,False,True
330449056,330449056,15000.0,12008.23,2016-02-20 10:09:28,0.0,discount.com,MEX,MEX,90,08,online_retail,06/2032,2015-06-25,2016-02-16,425,425,2180,ADDRESS_VERIFICATION,,2991.77,,,,False,,,False,False,True
807819771,807819771,50000.0,42715.16,2016-12-21 03:36:55,0.0,Starbucks #293687,US,US,02,01,fastfood,10/2029,2015-09-16,2015-09-16,154,154,2804,ADDRESS_VERIFICATION,,7284.84,,,,False,,,False,False,True
588435773,588435773,15000.0,14183.25,2016-01-27 16:18:36,0.0,AMC #552863,US,US,02,08,entertainment,06/2029,2015-08-04,2015-08-04,782,782,6600,ADDRESS_VERIFICATION,,816.75,,,,False,,,False,False,True
588435773,588435773,15000.0,14183.25,2016-01-28 01:22:08,0.0,AMC #724446,US,US,09,01,entertainment,10/2020,2015-08-04,2015-08-04,782,782,6600,ADDRESS_VERIFICATION,,816.75,,,,False,,,False,False,True
244013771,244013771,15000.0,2611.2,2016-03-12 03:55:40,0.0,Hilton Hotels #493891,US,US,05,01,hotels,06/2027,2014-10-06,2014-10-06,757,757,1728,ADDRESS_VERIFICATION,,12388.8,,,,False,,,False,False,True
244013771,244013771,15000.0,5850.18,2016-09-27 20:42:17,0.0,In-N-Out #599151,US,US,05,01,fastfood,01/2026,2014-10-06,2014-10-06,757,757,1728,ADDRESS_VERIFICATION,,9149.82,,,,False,,,False,False,True
729058449,729058449,15000.0,7300.24,2016-11-23 16:05:13,0.0,1st Sandwitch Bar #801388,US,US,09,01,food,01/2024,2014-09-15,2014-09-15,663,663,2189,ADDRESS_VERIFICATION,,7699.76,,,,False,,,False,False,True
529506600,529506600,5000.0,788.77,2016-01-29 23:44:28,0.0,Curves #319027,US,US,02,01,gym,11/2030,2015-06-12,2015-06-12,457,457,303,PURCHASE,,4211.23,,,,False,,,False,False,True
529506600,529506600,5000.0,1740.39,2016-06-18 03:44:35,0.0,Lyft,US,US,09,01,rideshare,08/2027,2015-06-12,2016-06-05,457,457,303,ADDRESS_VERIFICATION,,3259.61,,,,False,,,False,False,True
547945564,547945564,2500.0,1749.34,2016-05-21 04:26:02,0.0,Virgin Airlines,US,US,09,08,airline,06/2033,2015-11-23,2015-11-23,513,513,1790,ADDRESS_VERIFICATION,,750.66,,,,False,,,False,False,True
727004418,727004418,15000.0,13382.06,2016-05-12 10:59:31,0.0,EZ Putt Putt #755869,US,US,02,08,entertainment,04/2021,2014-03-12,2014-03-12,334,334,4543,ADDRESS_VERIFICATION,,1617.94,,,,False,,,False,False,True
118367557,118367557,5000.0,1475.42,2016-08-04 05:11:16,0.0,apple.com,US,US,09,08,online_retail,09/2027,2014-11-26,2016-03-13,252,252,5738,ADDRESS_VERIFICATION,,3524.58,,,,False,,,False,False,True
118367557,118367557,5000.0,1834.64,2016-08-13 17:39:43,0.0,discount.com,US,US,09,01,online_retail,04/2026,2014-11-26,2016-03-13,634,634,8534,ADDRESS_VERIFICATION,,3165.36,,,,False,,,False,False,True
118367557,118367557,5000.0,1900.06,2016-11-09 23:51:33,0.0,target.com,US,US,05,01,online_retail,04/2030,2014-11-26,2016-03-13,252,252,5738,ADDRESS_VERIFICATION,,3099.94,,,,False,,,False,False,True
205994188,205994188,10000.0,4372.97,2016-12-29 02:44:07,0.0,Uber,US,US,05,01,rideshare,02/2026,2014-03-04,2014-03-04,381,381,9669,ADDRESS_VERIFICATION,,5627.03,,,,False,,,False,False,True
821295977,821295977,7500.0,7433.19,2016-04-30 01:20:54,0.0,Boost Mobile #320309,US,US,05,01,cable/phone,02/2024,2015-05-04,2015-05-04,132,132,3672,PURCHASE,,66.81,,,,False,,,False,False,True
821295977,821295977,7500.0,7458.19,2016-05-31 01:04:18,0.0,Boost Mobile #320309,US,US,05,01,cable/phone,02/2024,2015-05-04,2015-05-04,132,132,3672,PURCHASE,,41.81,,,,False,,,False,False,True
821295977,821295977,7500.0,7382.92,2016-08-27 16:58:19,0.0,Boost Mobile #320309,US,US,05,01,cable/phone,02/2024,2015-05-04,2015-05-04,132,132,3672,PURCHASE,,117.08,,,,False,,,False,False,True
821295977,821295977,7500.0,7407.92,2016-09-27 00:22:10,0.0,Boost Mobile #320309,US,US,05,01,cable/phone,02/2024,2015-05-04,2015-05-04,132,132,3672,PURCHASE,,92.08,,,,False,,,False,False,True
821295977,821295977,7500.0,7432.92,2016-10-26 02:12:16,0.0,Boost Mobile #320309,US,US,05,01,cable/phone,02/2024,2015-05-04,2015-05-04,132,132,3672,PURCHASE,,67.08,,,,False,,,False,False,True
821295977,821295977,7500.0,7457.92,2016-11-25 13:07:49,0.0,Boost Mobile #320309,US,US,05,01,cable/phone,02/2024,2015-05-04,2015-05-04,132,132,3672,PURCHASE,,42.08,,,,False,,,False,False,True
563107861,563107861,20000.0,8242.87,2016-07-06 10:55:49,0.0,Boston Cafe #465229,US,US,02,01,food,12/2028,2015-06-03,2016-05-26,390,390,7214,ADDRESS_VERIFICATION,,11757.13,,,,False,,,False,False,True
628223921,628223921,10000.0,850.88,2016-05-26 18:35:53,0.0,staples.com,US,US,09,01,online_retail,01/2033,2015-02-28,2015-02-28,959,959,5191,ADDRESS_VERIFICATION,,9149.12,,,,False,,,False,False,True
659696480,659696480,20000.0,19403.33,2016-04-05 01:05:29,0.0,Mobil Gas #864408,US,US,05,01,fuel,08/2026,2014-05-09,2014-05-09,630,630,174,PURCHASE,,596.67,,,,False,,,False,False,True
659696480,659696480,20000.0,19403.33,2016-04-19 08:18:14,0.0,Mobil Gas #864408,US,US,05,01,fuel,08/2026,2014-05-09,2014-05-09,630,630,174,PURCHASE,,596.67,,,,False,,,False,False,True
659696480,659696480,20000.0,19428.33,2016-05-02 15:36:13,0.0,Mobil Gas #864408,US,US,05,01,fuel,08/2026,2014-05-09,2014-05-09,630,630,174,PURCHASE,,571.67,,,,False,,,False,False,True
659696480,659696480,20000.0,19341.21,2016-06-14 07:47:45,0.0,Mobil Gas #864408,US,US,05,01,fuel,08/2026,2014-05-09,2014-05-09,630,630,174,PURCHASE,,658.79,,,,False,,,False,False,True
659696480,659696480,20000.0,19341.21,2016-06-20 13:13:48,0.0,McDonalds #357263,US,US,02,01,fastfood,10/2028,2014-05-09,2014-05-09,630,630,174,ADDRESS_VERIFICATION,,658.79,,,,False,,,False,False,True
659696480,659696480,20000.0,19341.21,2016-06-28 13:54:17,0.0,Mobil Gas #864408,US,US,05,01,fuel,08/2026,2014-05-09,2014-05-09,630,630,174,PURCHASE,,658.79,,,,False,,,False,False,True
659696480,659696480,20000.0,19053.86,2016-08-10 10:27:03,0.0,Mobil Gas #864408,US,US,05,01,fuel,08/2026,2014-05-09,2014-05-09,630,630,174,PURCHASE,,946.14,,,,False,,,False,False,True
314028471,314028471,5000.0,3200.39,2016-01-14 18:05:41,0.0,oldnavy.com,US,US,09,01,online_retail,03/2024,2014-05-10,2014-05-10,428,428,9541,ADDRESS_VERIFICATION,,1799.61,,,,False,,,False,False,True
558892780,558892780,7500.0,7181.54,2016-02-02 17:22:34,0.0,Pizza Hut #245631,US,US,02,01,fastfood,09/2028,2012-03-24,2012-03-24,101,101,8494,ADDRESS_VERIFICATION,,318.46,,,,False,,,False,False,True
655864583,655864583,15000.0,1626.46,2016-04-25 06:34:03,0.0,walmart.com,US,US,05,01,online_retail,07/2020,2015-06-12,2016-03-22,375,375,6557,ADDRESS_VERIFICATION,,13373.54,,,,False,,,False,False,True
655864583,655864583,15000.0,881.1,2016-07-31 13:11:59,0.0,staples.com,US,US,05,01,online_retail,03/2021,2015-06-12,2016-07-25,375,375,6557,ADDRESS_VERIFICATION,,14118.9,,,,False,,,False,False,True
255139921,255139921,5000.0,3184.24,2016-02-23 17:59:33,0.0,34th Pub,US,US,05,01,food,07/2020,2015-09-16,2015-09-16,389,389,5694,ADDRESS_VERIFICATION,,1815.76,,,,False,,,False,False,True
255139921,255139921,5000.0,3184.24,2016-02-23 18:02:15,0.0,34th Pub,US,US,05,01,food,07/2020,2015-09-16,2015-09-16,389,389,5694,ADDRESS_VERIFICATION,,1815.76,,,,False,,,False,False,True
255139921,255139921,5000.0,3065.92,2016-09-27 08:59:04,0.0,gap.com,US,US,02,01,online_retail,02/2024,2015-09-16,2015-09-16,389,389,5694,ADDRESS_VERIFICATION,,1934.08,,,,False,,,False,False,True
573928584,573928584,10000.0,9729.56,2016-06-02 05:23:14,0.0,walmart.com,US,US,02,01,online_retail,02/2022,2015-12-02,2015-12-02,774,774,7604,ADDRESS_VERIFICATION,,270.44,,,,False,,,False,False,True
953881229,953881229,15000.0,7413.96,2016-04-21 23:43:16,0.0,1st Restaurant,US,US,90,01,food,10/2027,2014-05-21,2016-01-19,406,406,9457,ADDRESS_VERIFICATION,,7586.04,,,,False,,,False,False,True
443683091,443683091,20000.0,8891.67,2016-02-17 05:42:13,0.0,Hilton Hotels #28693,US,US,05,01,hotels,03/2023,2010-02-23,2010-02-23,443,443,8332,ADDRESS_VERIFICATION,,11108.33,,,,False,,,False,False,True
443683091,443683091,20000.0,1413.26,2016-03-19 11:46:21,0.0,Hilton Hotels #653402,US,US,02,01,hotels,07/2024,2010-02-23,2010-02-23,443,443,8332,ADDRESS_VERIFICATION,,18586.74,,,,False,,,False,False,True
443683091,443683091,20000.0,18562.05,2016-05-03 04:10:08,0.0,Rodeway Inn #829626,US,US,02,01,hotels,12/2021,2010-02-23,2016-04-08,443,443,8332,ADDRESS_VERIFICATION,,1437.95,,,,False,,,False,False,True
443683091,443683091,20000.0,3719.34,2016-10-23 10:22:25,0.0,Renaissance Hotel #122664,US,US,05,08,hotels,11/2027,2010-02-23,2016-08-22,443,443,8332,ADDRESS_VERIFICATION,,16280.66,,,,False,,,False,False,True
443683091,443683091,20000.0,15255.42,2016-11-06 02:02:06,0.0,Rodeway Inn #370519,US,US,09,01,hotels,10/2030,2010-02-23,2016-11-03,443,443,8332,ADDRESS_VERIFICATION,,4744.58,,,,False,,,False,False,True
