accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud,isReversal,time_diff
369308035,369308035,15000,782.53,3/23/2016 0:48,968.09,alibaba.com,US,US,05,01,online_retail,Apr-28,5/22/2014,3/11/2016,346,346,6674,PURCHASE,,14217.47,,,,FALSE,,,FALSE,FALSE,FALSE,49
369308035,369308035,15000,2235.02,3/25/2016 7:10,142,Seattle Times,US,US,02,08,subscriptions,Jun-20,5/22/2014,3/11/2016,696,696,9311,PURCHASE,,12764.98,,,,FALSE,,,FALSE,FALSE,FALSE,109
369308035,369308035,15000,6177.38,4/13/2016 3:41,4.46,apple.com,US,US,09,01,online_retail,Jul-21,5/22/2014,4/12/2016,346,346,6674,PURCHASE,,8822.62,,,,FALSE,,,FALSE,FALSE,FALSE,273
369308035,369308035,15000,6172.92,4/13/2016 3:42,4.46,apple.com,US,US,09,01,online_retail,Jul-21,5/22/2014,4/12/2016,346,346,6674,PURCHASE,,8827.08,,,,FALSE,,,FALSE,FALSE,FALSE,78
369308035,369308035,15000,9326.32,4/16/2016 1:12,3.39,Wall Street News,US,US,09,01,subscriptions,Feb-25,5/22/2014,4/12/2016,346,346,6674,PURCHASE,,5673.68,,,,FALSE,,,FALSE,FALSE,FALSE,87
369308035,369308035,15000,8261.67,5/22/2016 3:25,0.64,discount.com,US,US,05,01,online_retail,Sep-32,5/22/2014,5/18/2016,696,696,9311,PURCHASE,,6738.33,,,,FALSE,,,FALSE,FALSE,FALSE,164
369308035,369308035,15000,8749.43,7/6/2016 3:27,90.05,cheapfast.com,US,US,02,08,online_retail,Sep-31,5/22/2014,6/29/2016,696,696,9311,PURCHASE,,6250.57,,,,FALSE,,,FALSE,FALSE,FALSE,142
369308035,369308035,15000,13184.37,8/10/2016 5:12,100.93,Minneapolis News,US,US,02,01,subscriptions,Dec-24,5/22/2014,7/19/2016,696,696,9311,PURCHASE,,1815.63,,,,FALSE,,,FALSE,FALSE,FALSE,282
369308035,369308035,15000,7405.78,8/13/2016 5:39,442.74,apple.com,US,US,05,01,online_retail,Dec-24,5/22/2014,7/19/2016,696,696,9311,PURCHASE,,7594.22,,,,FALSE,,,FALSE,FALSE,FALSE,102
369308035,369308035,15000,1998.77,8/24/2016 9:19,52.96,apple.com,US,US,05,01,online_retail,Jul-23,5/22/2014,8/22/2016,346,346,6674,PURCHASE,,13001.23,,,,FALSE,,,FALSE,FALSE,FALSE,149
369308035,369308035,15000,4154.59,9/7/2016 15:27,157.39,alibaba.com,US,US,02,01,online_retail,Mar-31,5/22/2014,8/30/2016,696,696,9311,PURCHASE,,10845.41,,,,FALSE,,,FALSE,FALSE,FALSE,6
369308035,369308035,15000,5100.71,9/9/2016 6:58,15.55,ebay.com,US,US,05,01,online_retail,Jan-23,5/22/2014,8/30/2016,696,696,9311,PURCHASE,,9899.29,,,,FALSE,,,FALSE,FALSE,FALSE,31
369308035,369308035,15000,4798.75,9/12/2016 17:59,7.46,walmart.com,US,US,09,01,online_retail,Dec-29,5/22/2014,8/30/2016,696,696,9311,PURCHASE,,10201.25,,,,FALSE,,,FALSE,FALSE,FALSE,42
369308035,369308035,15000,2562.32,11/20/2016 10:50,171.41,discount.com,,US,05,01,online_retail,Oct-26,5/22/2014,11/20/2016,346,346,6674,PURCHASE,,12437.68,,,,FALSE,,,FALSE,FALSE,FALSE,88
369308035,369308035,15000,2367.41,12/13/2016 8:55,0,staples.com,US,US,02,01,online_retail,Sep-31,5/22/2014,11/20/2016,696,696,9311,ADDRESS_VERIFICATION,,12632.59,,,,FALSE,,,FALSE,FALSE,TRUE,35
856535486,856535486,2500,1762.58,2/2/2016 12:02,500.13,Uber,US,US,05,01,rideshare,Nov-30,9/12/2015,9/12/2015,823,823,6489,PURCHASE,,737.42,,,,FALSE,,,FALSE,FALSE,FALSE,172
844271263,844271263,20000,19841.69,9/21/2016 16:34,0,Delta Airlines,US,US,09,01,airline,Apr-24,2/14/2009,2/14/2009,374,374,3150,ADDRESS_VERIFICATION,,158.31,,,,FALSE,,,FALSE,FALSE,TRUE,57
842041530,842041530,10000,9050.48,10/18/2016 16:16,18.01,sears.com,US,US,90,01,online_retail,Oct-23,5/14/2009,1/4/2016,304,304,3187,PURCHASE,,949.52,,,,FALSE,,,FALSE,FALSE,FALSE,3
487397241,487397241,250,96.88,10/10/2016 5:34,267.84,AMC #128743,US,US,02,01,entertainment,Feb-28,12/7/2015,3/12/2016,448,448,4385,PURCHASE,,153.12,,,,TRUE,,,FALSE,FALSE,FALSE,98
241110886,241110886,1000,828.69,12/5/2016 14:25,171.31,Washington Post,US,US,05,01,subscriptions,Dec-27,2/6/2007,10/26/2016,587,587,816,PURCHASE,,171.31,,,,FALSE,,,FALSE,FALSE,FALSE,163
733704849,733704849,20000,17606.7,2/4/2016 8:18,21.35,Franks Cafe,US,US,05,01,food,Feb-28,8/11/2015,8/11/2015,374,374,6694,PURCHASE,,2393.3,,,,TRUE,,,FALSE,FALSE,FALSE,166
562604826,562604826,2500,139.89,8/12/2016 5:10,316.92,Washington Repair,US,US,02,01,auto,Apr-24,5/5/2015,7/16/2016,365,365,399,PURCHASE,,2360.11,,,,TRUE,,,FALSE,FALSE,FALSE,30
562604826,562604826,2500,425.3,12/21/2016 17:56,38.09,Virgin Airlines,US,US,05,01,airline,Dec-28,5/5/2015,12/21/2016,365,365,399,PURCHASE,,2074.7,,,,FALSE,,,FALSE,FALSE,FALSE,108
515185461,515185461,5000,4861.81,5/3/2016 20:41,122.32,cheapfast.com,US,US,05,08,online_retail,Dec-31,2/25/2015,2/25/2015,605,605,3750,PURCHASE,,138.19,,,,FALSE,,,FALSE,FALSE,FALSE,129
541202426,541202426,250,15.27,4/15/2016 4:27,31.5,WSC #398488,US,US,05,01,health,Sep-30,9/17/2014,9/17/2014,672,672,482,PURCHASE,,234.73,,,,FALSE,,,FALSE,FALSE,FALSE,52
541202426,541202426,250,105.84,10/2/2016 14:16,165.93,Walgreens #432446,US,US,09,01,health,Apr-32,9/17/2014,9/17/2014,672,672,482,PURCHASE,,144.16,,,,TRUE,,,FALSE,FALSE,FALSE,141
541202426,541202426,250,250,12/30/2016 5:44,19.56,WSC #22861,US,US,05,01,health,Mar-22,9/17/2014,9/17/2014,343,343,8251,PURCHASE,,0,,,,FALSE,,,FALSE,FALSE,FALSE,153
315745799,315745799,7500,5104.43,3/21/2016 14:09,32.38,EZ Putt Putt #503815,US,US,09,01,entertainment,Jun-29,1/18/2014,1/18/2014,967,967,1424,REVERSAL,,2395.57,,,,TRUE,,,FALSE,FALSE,FALSE,122
315745799,315745799,7500,5136.81,3/21/2016 14:10,32.38,EZ Putt Putt #503815,US,US,09,01,entertainment,Jun-29,1/18/2014,1/18/2014,967,967,1424,PURCHASE,,2363.19,,,,TRUE,,,FALSE,FALSE,FALSE,24
833207095,833207095,50000,46132.89,1/29/2016 11:47,248.24,Pizza Hut #213060,US,US,02,01,fastfood,Oct-28,9/28/2015,9/28/2015,750,750,6855,PURCHASE,,3867.11,,,,TRUE,,,FALSE,FALSE,FALSE,149
285133306,285133306,250,212.78,3/20/2016 4:19,31.55,EZ Putt Putt #40513,US,US,09,01,entertainment,Aug-22,7/30/2009,1/17/2016,830,830,5019,PURCHASE,,37.22,,,,TRUE,,,FALSE,FALSE,FALSE,40
285133306,285133306,250,210.5,12/23/2016 2:37,34.65,34th Bistro,US,US,05,08,food,Sep-30,7/30/2009,11/8/2016,830,830,5019,PURCHASE,,39.5,,,,TRUE,,,FALSE,FALSE,FALSE,23
247197738,247197738,10000,9993.96,9/7/2016 9:57,0,Blue Mountain eCards,US,US,02,01,online_gifts,Feb-23,2/2/2015,2/2/2015,645,645,8514,ADDRESS_VERIFICATION,,6.04,,,,FALSE,,,FALSE,FALSE,TRUE,87
644764142,644764142,7500,5461.96,3/20/2016 5:47,334.96,sears.com,US,US,05,01,online_retail,Oct-21,5/24/2015,5/24/2015,835,835,5718,PURCHASE,,2038.04,,,,FALSE,,,FALSE,FALSE,FALSE,97
832842201,832842201,15000,2230.3,4/21/2016 9:50,42.16,Lyft,US,US,05,01,rideshare,Nov-23,2/21/2015,3/15/2016,213,213,760,PURCHASE,,12769.7,,,,FALSE,,,FALSE,FALSE,FALSE,59
832842201,832842201,15000,6004.21,6/12/2016 23:00,306.61,Uber,US,US,09,01,rideshare,Sep-23,2/21/2015,5/31/2016,213,213,760,PURCHASE,,8995.79,,,,FALSE,,,FALSE,FALSE,FALSE,111
832842201,832842201,15000,7578.41,7/1/2016 22:59,103.17,34th BBQ #207369,US,US,02,08,food,Feb-20,2/21/2015,5/31/2016,466,466,5266,PURCHASE,,7421.59,,,,TRUE,,,FALSE,FALSE,FALSE,184
832842201,832842201,15000,3856.47,8/15/2016 10:24,268.72,Downtown Diner,US,US,05,01,food,Feb-22,2/21/2015,7/28/2016,213,213,760,PURCHASE,,11143.53,,,,TRUE,,,FALSE,FALSE,FALSE,32
832842201,832842201,15000,5942.09,9/29/2016 8:22,256.35,1st Sandwitch Bar #801388,US,US,05,01,food,Apr-33,2/21/2015,9/4/2016,213,213,760,PURCHASE,,9057.91,,,,TRUE,,,FALSE,FALSE,FALSE,52
832842201,832842201,15000,3582.17,12/26/2016 19:22,142.32,Franks Pub #934222,US,US,09,01,food,Oct-32,2/21/2015,12/24/2016,213,213,760,PURCHASE,,11417.83,,,,TRUE,,,FALSE,FALSE,FALSE,42
226692323,226692323,5000,3529.17,10/13/2016 22:03,482.88,Uber,US,US,02,01,rideshare,Apr-33,4/4/2014,8/1/2016,757,757,5690,PURCHASE,,1470.83,,,,FALSE,,,FALSE,FALSE,FALSE,120
941631553,941631553,2500,1026.15,11/28/2016 18:31,39.25,Eazy Repair,US,US,02,08,auto,Dec-30,8/2/2014,9/5/2016,370,370,5639,PURCHASE,,1473.85,,,,TRUE,,,FALSE,FALSE,FALSE,281
865635967,865635967,500,-157.14,9/26/2016 13:28,689.79,South Steakhouse #73819,US,US,09,01,food,Apr-28,4/23/2015,8/12/2016,909,909,1149,PURCHASE,,657.14,,,,TRUE,,,FALSE,FALSE,FALSE,5
610865662,610865662,10000,6583.47,3/16/2016 8:19,0,Dairy Queen #459261,US,US,90,01,fastfood,Jun-20,12/25/2013,2/6/2016,697,697,8157,ADDRESS_VERIFICATION,,3416.53,,,,FALSE,,,FALSE,FALSE,TRUE,246
500505733,500505733,1000,463.41,7/12/2016 16:14,15.16,discount.com,US,US,05,01,online_retail,Jan-22,9/21/2015,9/21/2015,609,609,6364,PURCHASE,,536.59,,,,FALSE,,,FALSE,FALSE,FALSE,130
757055927,757055927,2500,877.48,5/7/2016 6:00,40.7,Popeyes #93233,US,US,09,01,fastfood,Aug-28,6/4/2012,2/10/2016,153,153,630,REVERSAL,,1622.52,,,,TRUE,,,FALSE,FALSE,FALSE,6
830877564,830877564,1000,722.1,7/16/2016 13:14,191.99,target.com,US,US,09,08,online_retail,Feb-25,4/13/2011,2/17/2016,286,286,1043,PURCHASE,,277.9,,,,FALSE,,,FALSE,FALSE,FALSE,173
562874790,562874790,7500,703.43,12/9/2016 3:05,140.23,Subway #877330,US,US,05,01,fastfood,Feb-23,9/25/2012,7/23/2016,141,141,322,PURCHASE,,6796.57,,,,TRUE,,,FALSE,FALSE,FALSE,98
165171769,165171769,5000,1337.29,7/7/2016 14:06,29.75,EZ Putt Putt #804489,US,US,09,01,entertainment,Oct-28,9/17/2013,9/17/2013,521,521,2468,PURCHASE,,3662.71,,,,TRUE,,,FALSE,FALSE,FALSE,178
828981768,828981768,2500,163,5/30/2016 16:05,9.38,Ray's Fries #24425,US,US,02,01,food,May-31,1/31/2014,5/6/2016,429,429,4520,PURCHASE,,2337,,,,TRUE,,,FALSE,FALSE,FALSE,124
828981768,828981768,2500,213.1,12/17/2016 7:34,93.71,South Steakhouse #485411,US,US,05,01,food,Dec-31,1/31/2014,10/12/2016,261,261,5804,PURCHASE,,2286.9,,,,TRUE,,,FALSE,FALSE,FALSE,9
224362721,224362721,15000,14138.29,8/21/2016 2:45,21.8,Popeyes #344053,US,US,09,01,fastfood,Oct-26,10/9/2009,10/9/2009,502,502,863,PURCHASE,,861.71,,,,TRUE,,,FALSE,FALSE,FALSE,170
863684394,863684394,2500,797.14,2/6/2016 6:24,316.23,oldnavy.com,US,US,05,08,online_retail,Apr-30,5/8/2013,5/8/2013,819,819,561,PURCHASE,,1702.86,,,,FALSE,,,FALSE,FALSE,FALSE,105
863684394,863684394,2500,2211.32,3/21/2016 7:30,176.89,Uber,US,US,05,01,rideshare,Nov-28,5/8/2013,5/8/2013,819,819,561,REVERSAL,,288.68,,,,FALSE,,,FALSE,FALSE,FALSE,33
111350183,111350183,2500,885.13,9/23/2016 10:36,237.71,Ray's Fries #61396,US,US,02,08,food,Feb-21,3/19/2013,3/19/2013,473,473,617,PURCHASE,,1614.87,,,,TRUE,,,FALSE,FALSE,FALSE,93
283694178,283694178,10000,7063.82,1/29/2016 11:49,288.65,target.com,CAN,CAN,05,01,online_retail,May-22,6/29/2014,1/1/2016,587,587,7601,PURCHASE,,2936.18,,,,FALSE,,,FALSE,FALSE,FALSE,12
283694178,283694178,10000,7686.77,6/27/2016 21:26,22.09,EZ Putt Putt #40513,US,US,09,01,entertainment,Jul-27,6/29/2014,1/1/2016,587,587,7601,PURCHASE,,2313.23,,,,TRUE,,,FALSE,FALSE,FALSE,64
283694178,283694178,10000,843.71,8/14/2016 12:46,86.68,34th BBQ #436606,US,US,05,01,food,Jun-21,6/29/2014,1/1/2016,587,587,7601,PURCHASE,,9156.29,,,,TRUE,,,FALSE,FALSE,FALSE,137
283694178,283694178,10000,5571.26,8/17/2016 23:56,131.11,EZ Putt Putt #804489,US,US,05,01,entertainment,May-28,6/29/2014,1/1/2016,587,587,7601,PURCHASE,,4428.74,,,,TRUE,,,FALSE,FALSE,FALSE,42
602011715,602011715,2500,307.86,9/9/2016 18:52,86.22,In-N-Out #722754,US,US,,01,fastfood,Dec-29,7/15/2015,7/15/2015,911,911,4678,PURCHASE,,2192.14,,,,TRUE,,,FALSE,FALSE,FALSE,29
938785329,938785329,7500,1839.51,5/5/2016 15:00,116.59,Lyft,US,US,05,01,rideshare,Aug-27,1/15/2014,1/15/2014,273,273,9247,PURCHASE,,5660.49,,,,FALSE,,,FALSE,FALSE,FALSE,28
849733512,849733512,250,131.08,7/15/2016 0:10,73.23,Hyatt House #691218,US,US,05,01,hotels,Dec-30,7/15/2015,1/24/2016,659,659,5663,PURCHASE,,118.92,,,,TRUE,,,FALSE,FALSE,FALSE,125
436458951,436458951,7500,1052.49,8/5/2016 12:41,142.83,Blue Mountain eCards,US,US,05,01,online_gifts,May-23,7/22/2015,7/22/2015,507,507,5133,PURCHASE,,6447.51,,,,FALSE,,,FALSE,FALSE,FALSE,84
438823501,438823501,20000,7030.56,6/12/2016 0:11,41.23,Arbys #120948,US,US,05,01,fastfood,Aug-27,3/6/2014,5/18/2016,844,844,6815,PURCHASE,,12969.44,,,,TRUE,,,FALSE,FALSE,FALSE,19
998801944,998801944,7500,3647.63,7/11/2016 3:15,176.61,Quizno's #784044,US,US,02,08,fastfood,Jun-23,11/16/2012,2/11/2016,168,168,1416,PURCHASE,,3852.37,,,,TRUE,,,FALSE,FALSE,FALSE,56
998801944,998801944,7500,3179.81,10/12/2016 4:11,551.11,Subway #671015,US,US,05,01,fastfood,Mar-22,11/16/2012,2/11/2016,168,168,1416,PURCHASE,,4320.19,,,,TRUE,,,FALSE,FALSE,FALSE,20
604344858,604344858,15000,11700.04,8/31/2016 14:14,6.74,Dallas Journal,US,US,09,01,subscriptions,Apr-24,2/3/2015,6/13/2016,340,340,394,PURCHASE,,3299.96,,,,TRUE,,,FALSE,FALSE,FALSE,49
604344858,604344858,15000,11693.3,8/31/2016 14:15,6.74,Dallas Journal,US,US,09,01,subscriptions,Apr-24,2/3/2015,6/13/2016,340,340,394,PURCHASE,,3306.7,,,,TRUE,,,FALSE,FALSE,FALSE,67
661700376,661700376,7500,3241.91,9/19/2016 7:38,100.8,Hardee's #867273,US,US,05,08,fastfood,Oct-29,9/9/2015,2/22/2016,441,441,5366,PURCHASE,,4258.09,,,,TRUE,,,FALSE,FALSE,FALSE,122
215089664,215089664,5000,3129.98,11/5/2016 22:08,59.71,Eazy Repair,US,US,09,01,auto,Jul-32,4/7/2014,8/20/2016,949,949,5763,PURCHASE,,1870.02,,,,TRUE,,,FALSE,FALSE,FALSE,64
623313689,623313689,20000,19945.25,8/27/2016 3:20,30.89,apple.com,US,US,,01,online_retail,Jul-23,7/23/2014,7/23/2014,444,444,9829,PURCHASE,,54.75,,,,FALSE,,,FALSE,FALSE,FALSE,175
266865103,266865103,5000,860.75,4/29/2016 9:26,236.92,walmart.com,US,US,05,01,online_retail,Jul-31,4/23/2015,4/8/2016,110,110,81,PURCHASE,,4139.25,,,,FALSE,,,FALSE,FALSE,FALSE,156
266865103,266865103,5000,374.62,8/9/2016 13:16,35.67,target.com,US,US,09,01,online_retail,Sep-20,4/23/2015,4/8/2016,110,110,81,PURCHASE,,4625.38,,,,FALSE,,,FALSE,FALSE,FALSE,44
266865103,266865103,5000,1553.08,8/23/2016 17:19,10,amazon.com,US,US,02,08,online_retail,Apr-22,4/23/2015,4/8/2016,110,110,81,PURCHASE,,3446.92,,,,FALSE,,,FALSE,FALSE,FALSE,38
235018079,235018079,2500,1423.81,8/2/2016 10:59,62.64,discount.com,US,US,09,01,online_retail,Mar-24,2/4/2015,2/4/2015,438,438,7712,PURCHASE,,1076.19,,,,FALSE,,,FALSE,FALSE,FALSE,143
221636972,221636972,15000,14538.57,10/24/2016 15:19,3.97,AMC #191138,US,US,05,01,entertainment,Sep-24,2/1/2014,2/1/2014,698,698,2871,PURCHASE,,461.43,,,,TRUE,,,FALSE,FALSE,FALSE,39
727645439,727645439,5000,1575.46,10/17/2016 5:12,159.12,Franks Deli,US,US,09,01,food,Jul-27,3/29/2011,3/29/2011,835,835,4468,PURCHASE,,3424.54,,,,TRUE,,,FALSE,FALSE,FALSE,104
607474043,607474043,5000,2746.19,9/12/2016 9:34,27.55,Dallas Post,US,US,05,01,subscriptions,Aug-27,1/17/2013,1/17/2013,157,157,3439,PURCHASE,,2253.81,,,,TRUE,,,FALSE,FALSE,FALSE,2
952929763,952929763,20000,16953.63,9/10/2016 21:28,2.35,gap.com,US,US,09,01,online_retail,May-29,3/22/2015,8/24/2016,659,659,1561,PURCHASE,,3046.37,,,,FALSE,,,FALSE,FALSE,FALSE,109
138016522,138016522,20000,18123.39,11/11/2016 8:08,14.6,In-N-Out #949129,US,US,05,01,fastfood,Oct-26,8/16/2014,8/16/2014,537,537,5366,PURCHASE,,1876.61,,,,TRUE,,,FALSE,FALSE,FALSE,146
414225870,414225870,5000,566.83,12/17/2016 4:02,89.93,Regal Cinemas #729464,US,US,09,01,entertainment,Mar-21,12/1/2013,12/1/2013,689,689,2213,PURCHASE,,4433.17,,,,TRUE,,,FALSE,FALSE,FALSE,66
325587097,325587097,20000,4853.91,1/15/2016 7:16,0,Pizza Hut #909869,US,US,09,01,fastfood,Apr-27,10/8/2013,10/8/2013,980,980,6709,ADDRESS_VERIFICATION,,15146.09,,,,FALSE,,,FALSE,FALSE,TRUE,272
325587097,325587097,20000,4567.09,3/25/2016 3:02,30.45,Eazy Auto Body,US,US,09,01,auto,Jan-31,10/8/2013,2/27/2016,615,615,8749,PURCHASE,,15432.91,,,,TRUE,,,FALSE,FALSE,FALSE,1
325587097,325587097,20000,3817.2,7/13/2016 16:09,116.96,Popeyes #308752,US,US,80,08,fastfood,May-23,10/8/2013,7/1/2016,980,980,6709,PURCHASE,,16182.8,,,,TRUE,,,FALSE,FALSE,FALSE,97
325587097,325587097,20000,1204.97,9/5/2016 18:04,81.56,Burger King #743461,US,US,05,01,fastfood,Jul-29,10/8/2013,8/16/2016,615,615,8749,PURCHASE,,18795.03,,,,FALSE,,,FALSE,FALSE,FALSE,130
682978163,682978163,5000,4632.92,11/8/2016 5:28,367.08,alibaba.com,US,US,09,01,online_retail,Apr-28,8/26/2014,8/26/2014,922,922,7034,PURCHASE,,367.08,,,,FALSE,,,FALSE,FALSE,FALSE,72
421692718,421692718,7500,1443.26,4/21/2016 14:35,121.07,John's Bistro,US,US,05,08,food,Apr-23,6/29/2014,6/29/2014,863,863,9269,PURCHASE,,6056.74,,,,TRUE,,,FALSE,FALSE,FALSE,128
542978387,542978387,15000,13916.02,2/10/2016 20:25,113.23,Washington News,US,US,05,08,subscriptions,Jul-21,10/8/2014,10/8/2014,979,979,33,PURCHASE,,1083.98,,,,FALSE,,,FALSE,FALSE,FALSE,172
542978387,542978387,15000,12350.29,3/18/2016 8:47,168.65,Washington Times,US,US,05,01,subscriptions,Jan-23,10/8/2014,2/26/2016,979,979,33,PURCHASE,,2649.71,,,,TRUE,,,FALSE,FALSE,FALSE,101
554851716,554851716,250,12.62,4/11/2016 19:34,116.95,Delta Airlines,US,US,05,01,airline,Jan-20,12/10/2009,12/10/2009,799,799,1359,PURCHASE,,237.38,,,,FALSE,,,FALSE,FALSE,FALSE,122
610703042,610703042,5000,2653.03,3/28/2016 4:28,62.44,alibaba.com,US,US,05,08,online_retail,Jan-23,2/8/2014,2/8/2014,644,644,3557,PURCHASE,,2346.97,,,,FALSE,,,FALSE,FALSE,FALSE,35
882831743,882831743,20000,8246.5,5/17/2016 19:02,45.79,Virgin Airlines,US,US,09,01,airline,Jan-27,11/22/2015,1/28/2016,466,466,566,PURCHASE,,11753.5,,,,FALSE,,,FALSE,FALSE,FALSE,135
344387134,344387134,2500,1701.63,7/31/2016 1:17,91.91,KFC #489585,US,US,02,01,fastfood,Feb-31,4/14/2013,4/14/2013,917,917,7313,PURCHASE,,798.37,,,,TRUE,,,FALSE,FALSE,FALSE,55
826563765,826563765,15000,7731.74,6/30/2016 10:17,56.54,Washington Post,US,US,09,01,subscriptions,Feb-29,10/4/2014,3/2/2016,295,295,3246,PURCHASE,,7268.26,,,,FALSE,,,FALSE,FALSE,FALSE,119
155303477,155303477,50000,28318.76,7/25/2016 19:20,268.05,AMC #79863,US,US,09,01,entertainment,Jan-23,2/12/2014,6/18/2016,713,713,5888,PURCHASE,,21681.24,,,,TRUE,,,FALSE,FALSE,FALSE,176
155303477,155303477,50000,26725.26,8/7/2016 8:36,55.96,AMC #606218,US,US,09,01,entertainment,Jul-28,2/12/2014,6/18/2016,713,713,5888,PURCHASE,,23274.74,,,,TRUE,,,FALSE,FALSE,FALSE,161
477151687,477151687,5000,521.65,2/22/2016 7:30,182.58,Fresh Online Services,US,US,02,01,online_gifts,May-28,4/8/2004,4/8/2004,669,669,7473,PURCHASE,,4478.35,,,,FALSE,,,FALSE,FALSE,FALSE,19
292929211,292929211,2500,545.38,5/20/2016 3:38,71.98,Subway #93471,US,US,02,01,fastfood,Dec-29,3/20/2010,3/17/2016,266,266,1355,PURCHASE,,1954.62,,,,TRUE,,,FALSE,FALSE,FALSE,21
292929211,292929211,2500,603.69,7/12/2016 14:02,14.12,alibaba.com,US,US,09,08,online_retail,Sep-24,3/20/2010,5/20/2016,266,266,1355,PURCHASE,,1896.31,,,,FALSE,,,FALSE,FALSE,FALSE,124
292929211,292929211,2500,1567.08,10/11/2016 15:12,25.7,oldnavy.com,US,US,05,01,online_retail,Feb-26,3/20/2010,9/28/2016,266,266,1355,PURCHASE,,932.92,,,,FALSE,,,FALSE,FALSE,FALSE,18
710219416,710219416,2500,434.5,6/10/2016 3:24,22.85,In-N-Out #791113,US,US,09,01,fastfood,Dec-30,5/19/2009,2/7/2016,449,449,2445,PURCHASE,,2065.5,,,,TRUE,,,FALSE,FALSE,FALSE,26
302136956,302136956,5000,2990.16,3/8/2016 8:16,99.94,EZ Putt Putt #40513,US,US,09,08,entertainment,Aug-25,12/8/2014,12/8/2014,597,597,6406,PURCHASE,,2009.84,,,,TRUE,,,FALSE,FALSE,FALSE,66
419709514,419709514,5000,2531.27,2/18/2016 12:02,19.94,apple.com,US,US,05,01,online_retail,Feb-32,3/1/2015,2/14/2016,917,917,2178,PURCHASE,,2468.73,,,,FALSE,,,FALSE,FALSE,FALSE,23
419709514,419709514,5000,4155.22,5/6/2016 12:16,481.95,amazon.com,US,US,,01,online_retail,Aug-22,3/1/2015,4/29/2016,917,917,2178,PURCHASE,,844.78,,,,FALSE,,,FALSE,FALSE,FALSE,162
419709514,419709514,5000,1254.66,5/31/2016 10:54,214.63,cheapfast.com,US,US,02,08,online_retail,Nov-30,3/1/2015,5/31/2016,917,917,2178,PURCHASE,,3745.34,,,,FALSE,,,FALSE,TRUE,FALSE,102
419709514,419709514,5000,943.48,6/28/2016 11:21,81.64,gap.com,US,US,02,01,online_retail,Jul-24,3/1/2015,6/8/2016,917,917,2178,PURCHASE,,4056.52,,,,FALSE,,,FALSE,FALSE,FALSE,141
419709514,419709514,5000,3106.79,10/2/2016 21:34,66.45,ebay.com,US,US,05,08,online_retail,Mar-31,3/1/2015,9/11/2016,917,917,2178,PURCHASE,,1893.21,,,,FALSE,,,FALSE,FALSE,FALSE,176
419709514,419709514,5000,2575.3,10/21/2016 16:21,24.13,target.com,US,US,09,01,online_retail,Dec-24,3/1/2015,9/11/2016,917,917,2178,PURCHASE,,2424.7,,,,FALSE,,,FALSE,FALSE,FALSE,147
419709514,419709514,5000,2691.79,11/28/2016 15:48,73.46,oldnavy.com,US,US,02,01,online_retail,Sep-31,3/1/2015,11/28/2016,917,917,2178,PURCHASE,,2308.21,,,,FALSE,,,FALSE,FALSE,FALSE,38
419709514,419709514,5000,1203.37,12/12/2016 18:53,113.96,amazon.com,US,US,05,01,online_retail,Mar-20,3/1/2015,11/28/2016,917,917,2178,PURCHASE,,3796.63,,,,FALSE,,,FALSE,FALSE,FALSE,244
419709514,419709514,5000,471.53,12/29/2016 23:51,205.73,AMC #145832,US,US,05,01,entertainment,Jul-27,3/1/2015,12/17/2016,917,917,2178,PURCHASE,,4528.47,,,,TRUE,,,FALSE,FALSE,FALSE,92
419709514,419709514,5000,265.8,12/29/2016 23:52,205.73,AMC #145832,US,US,05,01,entertainment,Jul-27,3/1/2015,12/17/2016,917,917,2178,PURCHASE,,4734.2,,,,TRUE,,,FALSE,FALSE,FALSE,93
164348061,164348061,7500,5891.03,5/27/2016 10:35,282.5,Ray's Fries #745083,US,US,09,01,food,Jun-23,6/7/2015,4/17/2016,805,805,4531,PURCHASE,,1608.97,,,,TRUE,,,FALSE,FALSE,FALSE,92
897605873,897605873,5000,3160.3,5/22/2016 20:46,10.5,Uber,US,US,09,01,rideshare,Aug-29,5/20/2013,5/20/2013,118,118,1908,PURCHASE,,1839.7,,,,FALSE,,,FALSE,FALSE,FALSE,137
841357905,841357905,20000,7667.36,10/25/2016 1:10,100.71,Washington News,US,US,09,08,subscriptions,May-30,5/21/2015,5/21/2015,168,168,3452,PURCHASE,,12332.64,,,,TRUE,,,FALSE,FALSE,FALSE,170
722406547,722406547,7500,1185.11,7/1/2016 0:43,30.98,Golds Gym #228935,US,US,09,01,health,Mar-25,2/8/2010,4/13/2016,640,640,2326,PURCHASE,,6314.89,,,,TRUE,,,FALSE,FALSE,FALSE,186
722406547,722406547,7500,5920.02,7/17/2016 16:31,131.68,34th BBQ #538716,US,US,05,01,food,Dec-21,2/8/2010,7/12/2016,640,640,2326,PURCHASE,,1579.98,,,,TRUE,,,FALSE,FALSE,FALSE,298
